,,,,,,,,,,,,,,,,,,,,,,,,,,,ATP1B4,PDHA1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ASCL1,MAPKAPK2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,MAGEA6,MRPL20,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,CAMKV,ACTR2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,CRB1,TMEM242,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,MPPED2,CDK12,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,MIR9-1,AEBP2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,HRK,TRMT1L,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,BCORP1,CLPTM1L,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,PCSK6,RALBP1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ELAVL3,LSM6,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,NAV2-AS4,UBQLN1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,EBF2,TBCEL,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LOC100996342,HSP90AB1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,NEU4,BCL2L13,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,PTGS1,RFK,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,CELF3,NSA2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,PRMT8,MAPK14,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,GSX2,EXOSC6,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,SCN1A,TXNL4B,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,NPSR1,PLEKHA3,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,CLVS2,RPN2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,C2orf72,RPL36AL,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,AQP4,ATG16L1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LINC00487,ASCC2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,CMTM5,DENR,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,BEST3,PTS,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,KCNH4,SNF8,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LOC101927359,CEP104,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ERBB3,ATG7,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LRRC3C,THOC5,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,RFX4,STX18,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LOC285000,SRP54,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,CKMT1A,ZZZ3,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,PCDH15,NOL9,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,CA10,ZMYM5,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,NLGN3,PARN,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,AATK-AS1,PDCL3,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LINC00599,UTP3,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,FRMPD1,ERICH1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LOC283177,GOLGB1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,KIAA2022,SRFBP1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,SMIM18,WAPL,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,C2CD4A,TFG,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,FREM1,LOC652276,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,SNX22,PGS1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,CADM2,TEX261,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,TRPC7,NCBP1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,MYO18B,IMPAD1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,FLJ16779,ATP6V1D,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,SGSM1,IFNGR2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LINC00298,OGFOD3,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,TBX21,RBBP5,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,FCRLA,RPIA,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,NKAIN1,UBLCP1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,HMX3,BIN3,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,EYA2,COPG1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,RAP1GAP,TOR1A,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,HPCAL4,SSR1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LINC00032,ZDHHC7,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,GAD1,DDX27,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,KCNN2,DDX1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,CNTFR,ATG10,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTN2,CUL4A,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ACSL6,TRMT2B,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LOC101929384,ETV6,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,KLK6,AUH,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,CHRNB2,COPS5,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,GPR37L1,ST3GAL2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,GRM3,PANX1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,CASC9,CCDC137,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ST8SIA3,TM9SF1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,NANOS2,NPM1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,MIR7-3HG,HMGN1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ARHGEF7-AS2,ZDHHC9,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LINC00606,DUS1L,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,SRY,C8orf59,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LOC102723854,PSMD10,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,CACNG8,BMS1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,PROK1,PRPF4,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,GPR17,ENY2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,MYCN,VCP,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,NCAM2,UBE2E3,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,PMP2,KDM1B,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,CDH20,CANT1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,OOSP1,PSMD7,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,FCGR2A,UTP15,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,BARHL1,CFL1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,PRKAG2-AS1,NSF,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ANKRD55,GINM1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,OR2H1,SNRPF,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,MC5R,RAB3GAP1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,DKFZP434H168,PSMG1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,SYP,ARFGAP3,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,SCRT1,SEC61A1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,KCNF1,SLC25A1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,SCRT2,ZFAT,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LOC100130587,MNAT1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,SMYD1,PPP3CB,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ELSPBP1,ARL8B,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,PTCHD2,YPEL5,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,C1orf194,SLC4A1AP,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,GNAT1,UTP23,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LINC01166,UBA6,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,RTN4RL1,HUWE1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,TMEM246-AS1,VPS29,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,NEURL1,BRMS1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,GLCCI1,USP13,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ASB4,UPRT,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ZIM2,OTUD5,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,PIRT,TBPL1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LHX4,GBF1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ITIH6,TMED7,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LOC101927296,PPP4R2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,RNF165,PPARD,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,KIF1A,ZNF655,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LOC102724890,C9orf69,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,NPR1,CORO1C,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LRRTM3,SCO1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,PRKCB,SRP19,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,BZRAP1,CDK9,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LOC101928989,DUSP3,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,SLC6A2,FADS1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LINC01338,NOP58,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,GPR61,MRPL51,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,RTP1,TMEM14A,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,CHAD,TCOF1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,A2ML1,SSBP1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,KLHL32,PPP1R11,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ATP1A2,LAS1L,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,BPIFB1,RBMS2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,SLITRK1,ZC3H15,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,NHLH1,ORAI2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,KCNH8,DDT,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,MLN,SMNDC1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,USH1G,CDR2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,JPH4,PRDX1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LOC101927668,TCEB1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,HES5,LRBA,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LGI2,ALG1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,HAPLN1,CBLB,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,HEPACAM,RMND1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,SLC4A4,KRBOX4,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ANKK1,RIOK3,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,IGSF21,MYCBP2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,RTN4RL2,TUBB,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,TBR1,KCTD11,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LOC439933,STRN3,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,TMEM151B,PSMD1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,RAMP2-AS1,PPID,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ADGRB3,PRRC1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,FAM181A,SCOC,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,03-Sep,USP40,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,TMPRSS9,SHOC2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,SFTPC,PNO1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,SSBP3-AS1,MBTPS1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,JPH3,APIP,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,MEOX2-AS1,CHMP6,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,DLGAP1,RANGAP1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ATP10B,DDOST,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,MYH7,PPP1R7,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,FCGR3B,DAZAP1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,SCNN1B,MSH3,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,SSTR5,PIK3CB,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,MIR124-2HG,RPE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,KLF15,SLIRP,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,DDX25,EIF4G1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,GRID2IP,RPS17,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,FAM182B,C14orf1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LINC01163,TFB2M,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ASPDH,TM2D2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,MIR6717,EXOC6B,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,DCAF4L2,NAA15,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LOC101060019,NSDHL,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,PRRT4,AIDA,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,KCNJ9,SEL1L,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LINC00925,FAM49B,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LOC401242,MTFR1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LOC101926913,MYL12B,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,SCN3A,NOL7,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,EQTN,HMCES,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,GRID2,DLGAP4,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ZSCAN10,ATP6V1H,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,TNN,NAA50,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,SVOP,TMEM165,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,IGFBPL1,SLC35E1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,PEG3-AS1,ORAOV1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,CLLU1OS,TMEM230,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,MFNG,FAM160A2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LOC102723769,DNAJB11,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,GABRB3,STIP1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,CAMK1G,RBBP7,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,GDNF-AS1,CERK,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LOC100506384,PACS1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,B3GAT1,NUB1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LINC00347,TIMM17A,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ATP1A4,SMARCAL1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LGI3,C7orf25,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,OR12D2,ALAD,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LOXHD1,NLN,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,G6PC2,DNAJA1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,CITED1,FAM86C1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,NEUROD1,PSME1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LOC100506274,NMT1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,MIR4254,SMCR8,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,RSU1P2,CNIH4,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,KCNK9,PSMD6,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLH1,SND1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,SLC18A1,PGM3,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ATP2B2,SMURF1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,SNCB,HSPA4,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,BRSK2,STX4,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LINC01310,ZC3HAV1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ASB11,FBXO28,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,DUSP26,AP5S1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,FABP12,CLOCK,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,GNG7,SRP14,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ADGRA1-AS1,RTN4,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,AHSG,RNPEP,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,PIP5K1B,MTO1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,DDX4,BCAP31,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,SYT3,MRPS18C,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,CPB1,RBM41,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,NOS2,ARPC3,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LOC400940,PSMA6,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,PDE2A,CYB561D2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,KCNIP2,ZFX,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,RUNDC3A-AS1,CALM2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,C15orf59-AS1,ZBTB7A,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,PLIN5,GPN1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,EVX2,RASSF1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,CHST9,NKAP,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,GAS1,RIC8A,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LINC00945,FAM210B,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ST6GAL2,DFFA,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,FGFBP3,TANK,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,RFPL1S,ZRSR2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,MAP3K15,TATDN1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,MDGA2,MAPKAP1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LINC00381,ZNF674,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,RPRML,PSMB1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,C3orf70,GOLGA3,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,TUSC5,FAM120A,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,MIR1250,TASP1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,GRIA2,ATF6B,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,XKR7,ARAP1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,GRIK3,C1orf174,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,RNF219-AS1,SHFM1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ADGRB1,CLP1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,KCTD8,ATP8B2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,PTPRT,C4orf3,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,PSD2,SCYL1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,MYH6,ATL2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,RGS6,EIF3M,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,BSN,EIF4G2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LINC01315,FLYWCH2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,MAP3K1,ZNF774,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LOC101926975,PDXDC1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,SLC26A4-AS1,NT5C2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,KCNJ10,RAB30-AS1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LOC151484,HBS1L,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,SNX31,MTMR6,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,FOXN4,PTRH2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,SH2D3C,ANKRD28,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,KCNA2,PIGP,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,NKD1,SLC39A7,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,CRHR1,PSMD9,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,CHST8,RREB1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,CHL1,SETDB2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,GNG4,ARPC5L,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LOC101929733,PPIL4,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LOC100996455,SF3B6,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ADGRA1,TRAPPC1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LINC01314,FANCF,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,FLJ46066,GARS,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LPAR4,HIPK3,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,SOX6,TAF2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LRRC10B,HN1L,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LOC102467214,CYB5R3,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,CERKL,ALS2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,NR4A1,EXOSC3,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LINC01359,RBFOX2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,KIF19,CDR2L,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,CASC6,AP3B1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LPPR1,ARMC9,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LINC01268,UTP6,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,FAM159A,C17orf59,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,GABRG1,ARHGDIA,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,CNTD1,RTCA,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,TRDN,FAM114A2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,SNX10,MPRIP,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LINC00634,HEXB,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,HMX2,RILPL2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,EFNA2,MED10,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,AGXT,FEZ2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ABCD2,PPM1F,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,SBK1,PDIA4,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,APOE,CDC26,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,FXYD7,GHITM,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,FOXJ1,ICK,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,UNC5A,TCEAL3,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,NXPH3,DHX29,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,TMEM257,C10orf88,,,,,,,
